,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
847,1747,ts57850,HAPPY!,SHOW,"Corrupt ex-cop turned hitman Nick Sax's life is changed forever by a relentlessly positive, imaginary blue winged horse named Happy.",2017,TV-MA,43,"['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']",['US'],2.0,tt2452242,8.1,38172.0,13.215,7.5,0.5
854,1754,tm244174,Okja,MOVIE,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",2017,PG-13,122,"['scifi', 'fantasy', 'action', 'drama']","['KR', 'US']",,tt3967856,7.3,116305.0,25.911,7.415,0.25252525252525254
858,1758,tm288010,Final Score,MOVIE,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",2018,R,104,"['action', 'drama', 'thriller']","['GB', 'US']",,tt5254610,5.7,11967.0,17.410999999999998,6.1,0.5
859,1759,ts39015,A Series of Unfortunate Events,SHOW,"The orphaned Baudelaire children face trials, tribulations and the evil Count Olaf, all in their quest to uncover the secret of their parents' death.",2017,TV-PG,47,"['drama', 'action', 'comedy', 'family']",['US'],3.0,tt4834206,7.8,59959.0,55.144,7.345,0.16666666666666666
865,1767,tm414073,Backtrace,MOVIE,The lone surviving thief of a violent armored car robbery is sprung from a high security facility and administered an experimental drug.,2018,R,92,"['crime', 'action', 'drama', 'thriller']","['CA', 'US']",,tt3588588,3.8,4453.0,19.984,5.4,0.30434782608695654
870,1774,tm239286,The Cloverfield Paradox,MOVIE,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2018,PG-13,102,"['horror', 'thriller', 'scifi', 'drama', 'action']",['US'],,tt2548396,5.5,104068.0,21.122,5.6,0.125
871,1775,tm272060,What Happened to Monday,MOVIE,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",2017,R,123,"['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy']","['FR', 'RO', 'GB', 'BE', 'DE']",,tt1536537,6.8,121772.0,60.669,7.2,0.48148148148148145
875,1779,tm370212,Adrift,MOVIE,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",2018,PG-13,96,"['action', 'thriller', 'romance', 'drama', 'european']","['HK', 'IS', 'US']",,tt6306064,6.6,55597.0,17.991,6.9,0.46153846153846156
877,1781,ts72247,Disenchantment,SHOW,"Set in a ruined medieval city called Dreamland, Disenchantment follows the grubby adventures of a hard-drinking princess, her feisty elf companion and her personal demon.",2018,TV-14,28,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['US'],4.0,tt5363918,7.2,59907.0,49.462,7.561,0.4444444444444444
880,1784,ts74809,Knightfall,SHOW,Go deep into the clandestine world of the legendary brotherhood of warrior monks known as The Knights Templar.,2017,TV-14,44,"['action', 'drama', 'history']",['US'],2.0,tt4555364,6.7,20112.0,28.09,7.0,0.0
882,1786,tm350,The Bad Batch,MOVIE,"In a desert wasteland in Texas, a muscled cannibal breaks one important rule: don’t play with your food.",2017,R,119,"['drama', 'horror', 'scifi', 'romance', 'action']",['US'],,tt4334266,5.2,31275.0,18.249,5.3,0.3076923076923077
884,1789,ts52821,Watership Down,SHOW,"Fleeing their doomed warren, a group of rabbits struggle to find and defend a new home.",2018,TV-PG,50,"['animation', 'family', 'fantasy', 'action', 'drama']",['GB'],1.0,tt5670764,7.2,6175.0,10.0,6.9,0.3793103448275862
886,1792,tm233482,The Foreigner,MOVIE,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,2017,R,113,"['action', 'thriller', 'crime', 'drama', 'european']","['IN', 'CN', 'US', 'GB']",,tt1615160,7.0,113338.0,32.05,6.8,0.3026315789473684
888,1794,tm319818,Outlaw King,MOVIE,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",2018,R,121,"['action', 'drama', 'history', 'war']","['US', 'GB']",,tt6679794,6.9,70822.0,24.14,6.8,0.3728813559322034
896,1806,ts57055,Black Lightning,SHOW,"Jefferson Pierce is a man wrestling with a secret. As the father of two daughters and principal of a charter high school that also serves as a safe haven for young people in a New Orleans neighborhood overrun by gang violence, he is a hero to his community.",2018,TV-14,41,"['action', 'scifi', 'drama']",['US'],4.0,tt6045840,6.1,24646.0,45.271,7.2,0.3333333333333333
913,1829,tm244332,Beirut,MOVIE,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.",2018,R,110,"['thriller', 'drama', 'action', 'crime']",['US'],,tt4669264,6.4,22065.0,10.945,6.3,0.29411764705882354
917,1834,ts82597,The Dragon Prince,SHOW,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,2018,TV-Y7,27,"['action', 'scifi', 'animation', 'family', 'fantasy', 'thriller', 'drama']",['US'],3.0,tt8688814,8.4,22187.0,31.275,8.3,0.5
921,1841,ts81331,She-Ra and the Princesses of Power,SHOW,"In this reboot of the '80s series, a magic sword transforms an orphan girl into warrior She-Ra, who unites a rebellion to fight against evil.",2018,TV-Y7,24,"['scifi', 'animation', 'comedy', 'fantasy', 'family', 'action', 'drama']",['US'],5.0,tt7745956,7.8,15584.0,26.73,8.8,0.375
926,1847,tm299677,Hold the Dark,MOVIE,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.",2018,,126,"['thriller', 'crime', 'horror', 'action', 'drama']",['US'],,tt5057140,5.6,36928.0,16.590999999999998,5.318,0.25
930,1851,tm244307,Bright,MOVIE,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",2017,R,117,"['fantasy', 'thriller', 'scifi', 'crime', 'action']",['US'],,tt5519340,6.3,185996.0,36.593,6.2,0.3090909090909091
936,1858,tm310706,Extinction,MOVIE,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.",2018,R,96,"['scifi', 'thriller', 'action', 'drama']",['US'],,tt3201640,5.8,52635.0,28.029,6.009,0.5
939,1861,tm422491,Speed Kills,MOVIE,Speedboat racing champion and multimillionaire Ben Aronoff leads a double life that lands him in trouble with the law and drug lords.,2018,R,102,"['thriller', 'crime', 'drama', 'action']","['US', 'PR']",,tt6749318,4.2,3244.0,14.407,5.6,0.2571428571428571
944,1869,ts56480,Troy: Fall of a City,SHOW,"A rich story of love, intrigue, betrayal and belonging told from the perspective of the Trojan royal family at the heart of the siege of Troy.",2018,TV-MA,58,"['action', 'war', 'fantasy', 'romance']",['GB'],1.0,tt5103758,3.9,13815.0,12.655,6.5,0.2857142857142857
945,1870,tm243326,Anon,MOVIE,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity, no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl', Sal must find her before he becomes the next victim.",2018,R,100,"['scifi', 'thriller', 'action', 'drama', 'crime', 'european']","['US', 'GB']",,tt5419536,6.1,42608.0,21.915,5.919,0.3111111111111111
947,1874,tm323634,A-X-L,MOVIE,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,2018,PG-13,98,"['scifi', 'thriller', 'action', 'drama', 'family']",['US'],,tt5709188,5.3,11920.0,32.431,6.3,0.22580645161290322
962,1897,tm245176,Sand Castle,MOVIE,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",2017,,113,"['war', 'action', 'drama']","['IQ', 'GB']",,tt2582576,6.3,23158.0,27.077,6.5,0.30434782608695654
967,1908,tm349278,Ravenous,MOVIE,"In an isolated rural community of Quebec, Canada, some inhabitants attack other people, hungry for human flesh. A few survivors gather and go deep into the forest to escape them.",2017,,103,"['drama', 'scifi', 'horror', 'thriller', 'action']",['CA'],,tt6243140,5.8,9205.0,10.328,5.8,0.38461538461538464
975,1917,ts79660,Creeped Out,SHOW,"A masked figure known as ""The Curious"" collects tales of dark magic, otherworldly encounters and twisted technology in this kids anthology series.",2017,TV-PG,26,"['scifi', 'thriller', 'family', 'fantasy', 'action', 'crime', 'drama', 'history', 'horror']","['CA', 'GB']",2.0,tt7573024,6.6,1890.0,24.556,7.3,0.0
980,1923,tm321224,"Game Over, Man!",MOVIE,Three friends are on the verge of getting their video game financed when their benefactor is taken hostage by terrorists.,2018,R,100,"['comedy', 'action']",['US'],,tt3317234,5.4,30218.0,14.358,5.5,0.3148148148148148
992,1941,tm324155,Security,MOVIE,"An ex-special services veteran, down on his luck and desperate for work, takes a job as a security guard at a run-down mall in a rough area of town. On his first night on the job, he opens the door to a distraught and desperate young girl who has fled the hijacking of a Police motorcade that was transporting her to testify as a witness in a trial. Hot on her heels is the psychopathic hijacker and his team of henchmen, who will stop at nothing to extract and eliminate the witness.",2017,R,87,"['thriller', 'action', 'crime', 'european']",['US'],,tt3501112,5.7,18943.0,31.419,6.2,0.2857142857142857
993,1942,ts84533,Transformers: Cyberverse,SHOW,"When Bumblebee begins to suffer amnesia, his partner, Windblade, comes to the rescue, and repairs his memory chips, enabling him to rediscover his past adventures on Cybertron. Once his memories are repaired, Bumblebee gets a clue that will lead both him and Windblade to complete their current mission and save their friends, unaware that Megatron sent his Decepticon assassins to hunt them down.",2018,TV-Y7,11,"['action', 'animation', 'scifi']",['US'],3.0,tt8891990,6.6,359.0,7.273,6.6,0.0
994,1943,tm244148,Mowgli: Legend of the Jungle,MOVIE,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",2018,PG-13,105,"['action', 'drama', 'fantasy']","['GB', 'US']",,tt2388771,6.5,61622.0,24.646,6.5,0.3684210526315789
997,1947,tm420745,How It Ends,MOVIE,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.,2018,,113,"['scifi', 'thriller', 'action', 'drama']","['US', 'CA']",,tt5246700,5.0,52709.0,18.214,5.3,0.23809523809523808
998,1948,tm217228,Death Note,MOVIE,"A young man comes to possess a supernatural notebook, the Death Note, that grants him the power to kill any person simply by writing down their name on the pages. He then decides to use the notebook to kill criminals and change the world, but an enigmatic detective attempts to track him down and end his reign of terror.",2017,NC-17,101,"['horror', 'thriller', 'crime', 'fantasy', 'drama', 'action']",['US'],,tt1241317,4.5,84119.0,22.306,4.2,0.3673469387755102
999,1950,ts79234,The Boss Baby: Back in Business,SHOW,"With a little help from his brother and accomplice, Tim, Boss Baby tries to balance family life with his job at Baby Corp headquarters.",2018,TV-G,23,"['action', 'fantasy', 'animation', 'comedy', 'family']",['US'],4.0,tt7741824,6.4,3736.0,82.194,7.0,0.0
1008,1963,tm211554,Beyond Skyline,MOVIE,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",2017,R,105,"['scifi', 'thriller', 'action', 'horror']","['GB', 'ID', 'CA', 'CN', 'SG', 'US']",,tt6856700,5.3,21834.0,10.535,5.2,0.35
1017,1977,tm139545,The Outsider,MOVIE,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,2018,R,120,"['drama', 'action', 'crime', 'thriller']",['US'],,tt6276110,6.2,25608.0,11.155,6.2,0.47619047619047616
1020,1981,ts80519,Spy Kids: Mission Critical,SHOW,"In this animated spinoff series, Juni and Carmen Cortez must battle the evil organization S.W.A.M.P. -- without the help of their super-spy parents.",2018,TV-Y7,25,"['animation', 'action', 'comedy', 'family', 'drama', 'music', 'romance', 'thriller', 'scifi']",['US'],3.0,tt6714408,4.7,382.0,7.221,8.4,0.5
1023,1986,ts83540,Paradise PD,SHOW,"An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.",2018,TV-MA,27,"['comedy', 'animation', 'action', 'crime']",['US'],4.0,tt8235236,6.8,17779.0,29.709,7.6,0.5
1024,1987,ts56201,Cloudy with a Chance of Meatballs,SHOW,"The series is a prequel, featuring the high school years of Flint Lockwood, the eccentric young scientist in the films. In his adventures, he will be joined by Sam Sparks, a new girl in town and the school's ""wannabe"" reporter, along with Flint's dad Tim, Steve the Monkey, Manny as the head of the school's audiovisual club, Earl as a school gym teacher, Brent as a baby wear model, and Mayor Shelbourne, who wins every election on the pro-sardine platform.",2017,TV-Y7,11,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",['CA'],2.0,tt7584168,3.4,750.0,8.75,5.6,0.16666666666666666
1033,1999,tm300184,iBoy,MOVIE,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",2017,,90,"['scifi', 'action', 'crime', 'thriller']",['GB'],,tt3171832,6.0,22594.0,14.284,6.0,0.3
1035,2005,ts56718,El Chapo,SHOW,"A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power of during the '90s and his ultimate downfall in 2016.",2017,TV-MA,44,"['drama', 'action', 'crime', 'history']",['US'],3.0,tt6692188,7.8,18229.0,114.888,7.5,0.2857142857142857
1040,2012,tm406111,The Debt Collector,MOVIE,"A classically-trained martial artist goes to work as a debt collector for the mob. The job seems easy enough, until one “client” pulls him into a situation deeper than could ever be expected.",2018,,95,"['action', 'comedy']","['US', 'GB']",,tt7448180,5.8,7541.0,29.382,5.9,0.2903225806451613
1048,2029,tm327199,The Saint,MOVIE,"International master thief, Simon Templar, also known as The Saint, is asked by a desperate rich man to find his kidnapped daughter. However, in addition to evading the authorities, Simon must face a dangerous adversary from his past.",2017,PG-13,92,"['crime', 'action']",['US'],,tt2569088,4.9,6669.0,19.06,5.3,0.4117647058823529
1055,2038,tm322243,Shimmer Lake,MOVIE,Shot in reverse day-by-day through a week—a local sheriff embarks on a quest to unlock the mystery of three small-town criminals and a bank heist gone wrong.,2017,,83,"['thriller', 'crime', 'drama', 'action', 'history', 'horror', 'romance']","['CA', 'US']",,tt1386691,6.3,14098.0,20.508000000000006,5.9,0.3
1057,2042,ts57080,Spirit: Riding Free,SHOW,"In a small Western town, spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail.",2017,TV-Y7,23,"['action', 'animation', 'family', 'western', 'comedy', 'drama', 'documentation']",['US'],11.0,tt10687624,6.4,1012.0,15.689,8.3,0.0
1059,2048,tm346467,Wheelman,MOVIE,A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,2017,R,82,"['action', 'crime', 'thriller']",['US'],,tt5723286,6.4,20351.0,15.282,6.1,0.3076923076923077
1063,2055,ts82372,The Epic Tales of Captain Underpants,SHOW,Fourth-grade friends George and Harold have a shared love of pranks and comic books -- and turning their principal into an undies-wearing superhero.,2018,TV-Y7,24,"['animation', 'comedy', 'action', 'family']",['US'],4.0,tt7741830,6.6,931.0,11.851,8.5,0.42857142857142855
1080,2086,ts85659,3Below: Tales of Arcadia,SHOW,"After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.",2018,TV-Y7,22,"['scifi', 'action', 'comedy', 'family', 'fantasy', 'animation']",['US'],2.0,tt7736544,7.7,6158.0,27.194000000000006,7.7,0.4444444444444444
1086,2102,tm244519,Birth of the Dragon,MOVIE,"Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",2017,PG-13,103,"['drama', 'action']","['US', 'CA', 'CN']",,tt2720826,5.6,8220.0,23.051,5.8,0.4117647058823529
1094,2116,ts57985,Free Rein,SHOW,"A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse.",2017,TV-G,28,"['action', 'comedy', 'drama', 'family', 'documentation']",['US'],3.0,tt6928052,7.0,2110.0,31.038,7.8,0.5
1097,2123,tm1883,Animal Crackers,MOVIE,A family must use a magical box of Animal Crackers to save a rundown circus from being taken over by their evil uncle Horatio P. Huntington.,2017,PG,105,"['animation', 'action', 'comedy', 'family', 'fantasy']","['CN', 'US', 'ES']",,tt4155534,5.8,3422.0,32.235,6.3,0.5
1109,2153,tm348003,Acts of Vengeance,MOVIE,"A fast-talking lawyer transforms his body and takes a vow of silence, not to be broken until he finds out who killed his wife and daughter and has his revenge.",2017,R,87,"['drama', 'thriller', 'action', 'crime', 'european']","['BG', 'US']",,tt6288694,5.7,12160.0,23.289,5.899,0.07692307692307693
1121,2179,tm420656,Reprisal,MOVIE,"Jacob, a bank manager haunted by a violent heist that took the life of a coworker, teams up with his ex-cop neighbor, James, to bring down the assailant. While the two men work together to figure out the thief’s next move, Gabriel, the highly-trained criminal, is one step ahead. When Gabriel kidnaps Jacob’s wife and daughter, Jacob barrels down a path of bloodshed that initiates an explosive counterattack and brings all three men to the breaking point.",2018,R,89,"['action', 'thriller', 'crime', 'drama']","['GB', 'US']",,tt6547170,4.2,7504.0,13.316,5.3,0.2857142857142857
1135,2201,tm357479,Day of the Dead: Bloodline,MOVIE,"In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",2017,R,90,"['horror', 'action', 'scifi', 'thriller', 'drama', 'european']","['US', 'BG']",,tt3053228,3.4,11909.0,19.869,4.6,0.3333333333333333
1137,2206,ts77755,Power Rangers Ninja Steel,SHOW,A new team of superhuman power rangers must work together and use their new ninja powers to prevent evil from dominating the human race and from destroying the planet earth and the universe,2017,TV-Y7,24,"['action', 'scifi', 'thriller', 'drama']",['US'],2.0,tt5335606,5.8,890.0,3.907,7.3,0.0
1143,2218,tm327540,Gnome Alone,MOVIE,"When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.",2017,PG,85,"['family', 'action', 'animation', 'comedy', 'fantasy', 'music', 'thriller', 'drama']","['CA', 'GB', 'US']",,tt5851786,5.6,3488.0,15.668,6.2,0.2857142857142857
1146,2223,tm344886,The Angel,MOVIE,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",2018,,114,"['thriller', 'drama', 'action']","['IL', 'MA', 'US', 'BG', 'GB']",,tt5968274,6.6,14115.0,9.032,6.7,0.3333333333333333
1150,2228,tm325102,Puss in Book: Trapped in an Epic Tale,MOVIE,"After tumbling into a magic storybook, Puss in Boots must fight, dance and romance his way through wild adventures as he searches for an escape.",2017,G,23,"['comedy', 'action', 'family', 'fantasy', 'animation']",['US'],,,,,26.998,6.5,0.47058823529411764
1155,2234,ts75718,Neo Yokio,SHOW,"Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society.",2017,TV-MA,23,"['action', 'scifi', 'comedy', 'fantasy', 'animation']",['US'],2.0,tt7343832,5.9,3385.0,4.138,5.5,0.5
1166,2260,ts54050,Ultimate Beastmaster,SHOW,"In this intense obstacle course series, elite athletes from the U.S. and other countries compete for cash prizes, individual glory and national pride.",2017,TV-PG,59,"['action', 'reality']",['US'],3.0,tt5607970,7.3,2359.0,5.525,6.0,0.0
1170,2275,tm515157,Point Blank,MOVIE,A top spy must clear his name when he faces military sanctions.,2017,NC-17,86,"['action', 'thriller', 'crime', 'drama']",['US'],,tt2499472,5.7,14324.0,12.985,6.1,0.41935483870967744
1181,2296,ts79219,Flint Town,SHOW,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.",2018,TV-MA,42,"['documentation', 'crime', 'action']",['US'],1.0,tt8004578,7.8,3713.0,2.166,7.5,0.3333333333333333
1184,2310,ts92825,Lego Jurassic World: The Secret Exhibit,SHOW,How the characters from Lego Jurassic World: The Indominus Escape (2016) and Jurassic World (2015) got involved with the Park.,2018,TV-Y,22,"['action', 'comedy', 'family', 'scifi', 'animation']",['US'],1.0,tt9322614,6.1,257.0,14.703,7.2,0.3333333333333333
1191,2325,tm244274,Lowriders,MOVIE,"A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",2017,PG-13,99,"['crime', 'drama', 'action']",['US'],,tt1366338,5.6,2542.0,9.863,6.7,0.45454545454545453
1193,2332,tm327622,S.W.A.T.: Under Siege,MOVIE,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe.",2017,R,89,"['action', 'crime', 'thriller']",['US'],,tt6014472,4.5,3572.0,28.251,5.8,0.5
1196,2338,tm429208,Next Gen,MOVIE,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",2018,PG,105,"['action', 'animation', 'family', 'scifi', 'comedy']","['CA', 'CN']",,tt7133686,6.6,17445.0,16.957,7.0,0.4782608695652174
1199,2342,ts53516,Edgar Rice Burroughs' Tarzan and Jane,SHOW,"Saved from a plane crash and given supernatural powers, teen Tarzan joins forces with brave city girl Jane to protect his jungle home from threats.",2017,TV-Y7,21,"['action', 'animation', 'comedy', 'drama', 'family', 'scifi']",['US'],2.0,tt6216718,4.6,282.0,9.57,7.9,0.0
1201,2346,tm318641,Justice,MOVIE,A U.S. Marshal seeking justice for his brother's murder defends a small town from a corrupt Mayor and his henchmen with intents to revive the civil war.,2017,R,99,"['western', 'drama', 'action', 'european']",['US'],,tt5143890,4.0,1237.0,5.604,5.8,0.23255813953488372
1203,2348,tm233485,Charming,MOVIE,"Charming Cursed to be TOO charming, Prince Charming, the most famous prince the world has ever known, has found himself engaged to three iconic princesses (Snow White, Cinderella and Sleeping Beauty)… all at the same time! In order to break his curse and free his kingdom from its ravages, Prince Charming must embark on an epic quest and wind his way through a series of seemingly impossible tasks to learn which of these three (3) princesses is his true love. Determined to make things right, the Prince is accompanied on this madcap journey by a clever and cunning hooligan named Lenore (who becomes his teacher and confidant). Along the way, the Prince realizes that Lenore is both his best friend and his true love and that life’s journey is not defined by whom you run the gauntlet for, but rather whom you run it with.",2018,,90,"['comedy', 'family', 'fantasy', 'music', 'animation', 'action']",['US'],,tt4086018,5.6,3518.0,14.649,6.5,0.42857142857142855
1204,2349,ts84346,Falsa identidad,SHOW,"Isabel and Diego, two complete strangers, must assume the identity of a married couple in order to flee the state of Sonora.",2018,TV-14,43,"['crime', 'action', 'drama', 'thriller']","['US', 'MX']",2.0,tt8598690,7.0,358.0,206.288,7.5,0.42857142857142855
1211,2373,tm376015,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,MOVIE,"The Guardians are on a mission to deliver the Build Stone to the Avengers before the Ravagers, Thanos and his underlings steal it from them.",2017,,22,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy']",['US'],,tt7387224,5.8,451.0,13.946,7.1,0.15384615384615385
1217,2381,tm270987,Sahara,MOVIE,A young cobra and his scorpion best friend go on a journey across the Sahara desert to save a new-found love.,2017,,86,"['animation', 'comedy', 'family', 'action', 'romance', 'drama', 'european']","['CA', 'FR']",,tt5246762,5.5,2802.0,20.636,5.894,0.38095238095238093
1220,2387,ts80042,ReBoot: The Guardian Code,SHOW,Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.,2018,TV-G,23,"['drama', 'scifi', 'action', 'comedy']",['CA'],2.0,tt6849940,3.7,1204.0,4.4060000000000015,7.2,0.2
1227,2403,ts79585,Dinotrux: Supercharged,SHOW,"Amped up with powers that make them faster, stronger and more agile than ever, the Dinotrux are back to face new challenges and meet new friends.",2017,TV-Y7,23,"['animation', 'action', 'comedy', 'family']",['US'],3.0,tt7620702,7.5,98.0,8.19,9.4,0.0
1234,2434,tm244521,Catfight,MOVIE,The rivalry between two former college friends comes to a head when they both attend the same glamorous event.,2017,,96,"['comedy', 'drama', 'action']",['US'],,tt5294198,5.9,6323.0,6.831,5.5,0.45714285714285713
1236,2440,tm356563,The Stolen,MOVIE,"The story of a woman who must find her kidnapped son, navigating a world she doesn't know, on the edge of danger with every heartbeat.",2017,,98,"['western', 'drama', 'thriller', 'action']","['DE', 'NZ', 'GB']",,tt6441176,5.3,1330.0,6.15,5.5,0.34782608695652173
1239,2447,tm427143,Edge of Fear,MOVIE,"After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",2018,R,91,"['action', 'thriller', 'crime']",['US'],,tt7149916,4.4,3187.0,8.766,4.7,0.15384615384615385
1252,2480,tm418039,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,"After speaking at the Wakanda Embassy, Black Panther fights Thanos and fends him off with the help of fellow Avengers Captain America, Thor, Iron Man, Hulk, and Black Widow. After regaining conscious, Thanos is approached by Erik Killmonger and Ulysses Klaue in a plot where they will obtain the Vibranium in Wakanda to empower Thanos. When Black Panther discovers this plot, he must work with Shuri, Okoye, and the Avengers to defeat them.",2018,,22,"['fantasy', 'animation', 'action', 'comedy', 'scifi']",['US'],,tt8205250,5.6,572.0,10.798,6.7,0.23076923076923078
1265,2520,ts85250,Kulipari: Dream Walker,SHOW,"Now the Blue Sky King, Darel must lead a rescue mission to save a Dream Walker -- leaving the village under the protection of the Kulipari youth.",2018,TV-Y7,23,"['animation', 'action', 'fantasy']",['US'],1.0,tt9203064,7.6,92.0,3.908,9.0,0.3333333333333333
1282,2578,ts76771,Stretch Armstrong & the Flex Fighters,SHOW,"When overscheduled teenager Jake Armstrong and his two best friends are accidentally exposed to an experimental chemical, they become Stretch Armstrong and the Flex Fighters, a team of unlikely superheroes who expand beyond the confines of their lives and embark on a series of adventures.",2017,TV-G,23,"['animation', 'action', 'comedy', 'scifi']",['US'],2.0,tt1379164,6.1,318.0,4.919,7.6,0.4
1284,2585,ts82160,Harvey Street Kids,SHOW,"Kids rule in a place called Harvey Street, where a trio of girls right wrongs, ice cream is always an option, and every day feels like Saturday.",2018,TV-Y7,24,"['family', 'action', 'animation', 'comedy']",['US'],4.0,tt7758552,6.7,254.0,9.06,8.5,0.5
1303,2640,tm275004,Bon Cop Bad Cop 2,MOVIE,Ward and Bouchard must face an important car theft ring that turns out to be a lot more than they bargained for: one where the stolen cars will serve as bombs in a well planned terrorist attack.,2017,,126,"['crime', 'comedy', 'action']",['CA'],,tt4738174,6.6,4152.0,8.058,6.4,0.32608695652173914
1315,2674,ts55576,Buddy Thunderstruck,SHOW,"Follow the outrageous, high-octane adventures of Buddy Thunderstruck, a truck-racing dog who brings guts and good times to the town of Greasepit.",2017,TV-Y7,23,"['comedy', 'family', 'sport', 'animation', 'action']",['US'],2.0,tt6591468,7.7,495.0,3.267,8.4,0.1
